Well ori,Well,DEPTH,PEF,RHOB,NPHI,GR,AT90
4.23E+11,3,5469.5,2.8747,2.6506,0.1312,124.8612,11.5111
4.23E+11,3,5470,2.895,2.6559,0.1238,124.9975,11.2671
4.23E+11,3,5470.5,2.9413,2.6582,0.1284,128.278,11.8981
4.23E+11,3,5471,2.9406,2.6548,0.1415,130.552,12.8592
4.23E+11,3,5471.5,2.9097,2.6518,0.1515,129.9345,11.2715
4.23E+11,3,5472,2.8781,2.6532,0.1486,126.9832,10.0894
4.23E+11,3,5472.5,2.894,2.6537,0.1439,120.7014,10.2987
4.23E+11,3,5473,2.9278,2.6534,0.154,126.2405,10.6136
4.23E+11,3,5473.5,2.9416,2.6506,0.164,128.2818,9.8684
4.23E+11,3,5474,2.9209,2.6547,0.1657,136.4421,9.073
4.23E+11,3,5474.5,2.9262,2.6605,0.1665,136.1153,8.8846
4.23E+11,3,5475,2.9658,2.6681,0.1723,135.2295,8.994
4.23E+11,3,5475.5,3.0678,2.6596,0.1798,136.0264,8.7238
4.23E+11,3,5476,3.101,2.6581,0.1789,140.1974,8.4082
4.23E+11,3,5476.5,3.116,2.6514,0.1838,140.2904,8.3254
4.23E+11,3,5477,3.0888,2.6602,0.1813,135.1317,8.279
4.23E+11,3,5477.5,3.0995,2.6694,0.174,126.8,8.3625
4.23E+11,3,5478,3.0989,2.6842,0.1724,123.346,8.7373
4.23E+11,3,5478.5,3.0796,2.6858,0.1701,129.1404,8.9236
4.23E+11,3,5479,3.0484,2.6745,0.1673,131.0201,8.7254
4.23E+11,3,5479.5,3.0546,2.6583,0.1602,133.199,8.6314
4.23E+11,3,5480,3.079,2.6509,0.1534,132.3861,8.5354
4.23E+11,3,5480.5,3.0721,2.6538,0.1592,134.087,8.7414
4.23E+11,3,5481,3.0213,2.6592,0.165,138.3759,8.7062
4.23E+11,3,5481.5,2.9742,2.6603,0.1734,140.0573,8.4129
4.23E+11,3,5482,2.9812,2.6534,0.1736,143.5634,8.2857
4.23E+11,3,5482.5,2.9769,2.6566,0.1751,137.1665,8.2145
4.23E+11,3,5483,2.9806,2.6604,0.1671,136.8685,8.1402
4.23E+11,3,5483.5,2.9903,2.6666,0.1624,132.4803,8.1014
4.23E+11,3,5484,3.0296,2.6679,0.1672,138.2494,7.9824
4.23E+11,3,5484.5,3.08,2.6679,0.1824,138.1122,7.6739
4.23E+11,3,5485,3.0893,2.6735,0.1993,149.1658,7.438
4.23E+11,3,5485.5,3.0991,2.676,0.1946,151.6857,7.199
4.23E+11,3,5486,3.1323,2.6827,0.1904,154.2636,6.8261
4.23E+11,3,5486.5,3.2204,2.6809,0.1887,148.1365,6.6084
4.23E+11,3,5487,3.2899,2.6749,0.2027,154.4146,6.5759
4.23E+11,3,5487.5,3.2593,2.6643,0.2059,154.4435,6.8002
4.23E+11,3,5488,3.1458,2.6543,0.2001,149.4247,6.8166
4.23E+11,3,5488.5,2.976,2.6509,0.1797,136.3235,6.7997
4.23E+11,3,5489,2.7824,2.6582,0.1443,114.4812,7.2433
4.23E+11,3,5498.5,2.7336,2.6226,0.1399,126.5511,23.2028
4.23E+11,3,5499,2.8563,2.62,0.1754,148.6273,11.5311
4.23E+11,3,5499.5,2.8798,2.6321,0.1768,155.9801,7.7568
4.23E+11,3,5500,2.8722,2.6495,0.1706,147.3314,7.5754
4.23E+11,3,5500.5,2.8057,2.6595,0.1724,148.0726,7.7923
4.23E+11,3,5501,2.7585,2.6606,0.1783,146.478,8.1824
4.23E+11,3,5501.5,2.7401,2.6541,0.1788,142.6105,8.6151
4.23E+11,3,5502,2.725,2.6498,0.1583,129.7086,8.5899
4.23E+11,3,5502.5,2.6849,2.6559,0.1342,114.0769,9.0228
4.23E+11,3,5518,2.662,2.6049,0.1171,107.4273,24.0612
4.23E+11,3,5518.5,2.7437,2.6117,0.148,124.0432,15.9401
4.23E+11,3,5519,2.8269,2.6365,0.155,126.5662,10.6254
4.23E+11,3,5519.5,2.9319,2.658,0.1614,134.8988,8.7881
4.23E+11,3,5520,3.0367,2.6774,0.177,131.8197,8.5492
4.23E+11,3,5520.5,3.1376,2.6796,0.19,136.4379,8.1174
4.23E+11,3,5521,3.2009,2.6753,0.1957,140.6638,7.3964
4.23E+11,3,5521.5,3.2654,2.6602,0.1992,145.7941,6.8387
4.23E+11,3,5522,3.2775,2.6552,0.1989,150.9728,6.4779
4.23E+11,3,5522.5,3.2569,2.6572,0.1982,152.5633,6.3288
4.23E+11,3,5523,3.2115,2.6682,0.1909,148.4723,6.2846
4.23E+11,3,5523.5,3.1684,2.6835,0.1922,145.4462,6.329
4.23E+11,3,5524,3.1461,2.6904,0.1924,144.8731,6.4047
4.23E+11,3,5524.5,3.1155,2.6948,0.1829,143.2699,6.5521
4.23E+11,3,5525,3.0764,2.6931,0.1789,141.8279,6.8933
4.23E+11,3,5525.5,3.1021,2.6788,0.1768,138.3264,7.2602
4.23E+11,3,5526,3.1259,2.6737,0.1865,144.832,7.4842
4.23E+11,3,5526.5,3.1806,2.6722,0.1928,150.485,7.5954
4.23E+11,3,5527,3.19,2.6852,0.1979,152.1279,7.8558
4.23E+11,3,5527.5,3.1991,2.6874,0.1838,145.5922,8.2939
4.23E+11,3,5528,3.1761,2.6875,0.1879,144.2312,8.705
4.23E+11,3,5528.5,3.2046,2.6889,0.192,149.0883,8.7214
4.23E+11,3,5529,3.3529,2.684,0.2078,160.5252,8.1832
4.23E+11,3,5529.5,3.4573,2.6892,0.1988,165.8012,7.4054
4.23E+11,3,5530,3.4502,2.6913,0.1883,163.4989,6.8751
4.23E+11,3,5530.5,3.3123,2.6944,0.1838,152.0843,7.013
4.23E+11,3,5531,3.2275,2.6836,0.181,142.9682,7.4489
4.23E+11,3,5531.5,3.1878,2.676,0.1813,133.4087,7.8102
4.23E+11,3,5532,3.1803,2.6748,0.1749,143.1501,8.333
4.23E+11,3,5532.5,3.1649,2.6806,0.1687,142.9307,8.9254
4.23E+11,3,5533,3.1648,2.6833,0.1584,145.061,9.1354
4.23E+11,3,5533.5,3.1287,2.6931,0.1667,141.5542,9.0538
4.23E+11,3,5534,3.1107,2.6951,0.1714,145.3963,9.0375
4.23E+11,3,5534.5,3.0794,2.7007,0.1798,148.3659,8.8551
4.23E+11,3,5535,3.0996,2.6972,0.1796,145.3363,8.7104
4.23E+11,3,5535.5,3.1084,2.6893,0.1791,139.4607,8.4699
4.23E+11,3,5536,3.1337,2.66,0.1834,140.2578,8.4446
4.23E+11,3,5536.5,3.1321,2.6647,0.1904,146.564,8.2439
4.23E+11,3,5537,3.1135,2.6758,0.1948,157.1586,7.8981
4.23E+11,3,5537.5,3.0863,2.7115,0.1831,164.8438,7.439
4.23E+11,3,5538,3.1105,2.7003,0.1908,163.3274,7.4419
4.23E+11,3,5538.5,3.1711,2.6742,0.1984,157.3746,7.8065
4.23E+11,3,5539,3.2157,2.6461,0.213,142.7265,7.6609
4.23E+11,3,5539.5,3.2096,2.6488,0.1907,123.5714,7.6219
4.23E+11,3,5540,3.2225,2.6555,0.1629,120.245,7.7446
4.23E+11,3,5540.5,3.2695,2.6834,0.1557,122.6732,8.0997
4.23E+11,3,5541,3.2915,2.6903,0.1772,140.7732,8.8181
4.23E+11,3,5541.5,3.2093,2.7062,0.2004,146.8063,7.5647
4.23E+11,3,5542,3.1356,2.6761,0.2059,147.4978,6.5694
4.23E+11,3,5542.5,3.0744,2.6603,0.2043,141.2639,6.5726
4.23E+11,3,5543,3.0936,2.6514,0.2072,137.5711,7.1049
4.23E+11,3,5543.5,3.1119,2.6622,0.2155,138.5253,7.4373
4.23E+11,3,5544,3.1206,2.6702,0.2091,146.4154,7.515
4.23E+11,3,5544.5,3.1079,2.675,0.2041,148.2674,7.8055
4.23E+11,3,5545,3.0695,2.6807,0.1933,151.4207,7.8826
4.23E+11,3,5545.5,3.0419,2.6772,0.1843,149.2711,7.8826
4.23E+11,3,5546,3.026,2.6691,0.1736,146.1093,8.3946
4.23E+11,3,5546.5,3.0076,2.6527,0.1633,138.6211,9.4769
4.23E+11,3,5547,3.0704,2.6377,0.1425,128.6858,10.5042
4.23E+11,3,5547.5,3.1512,2.636,0.1389,122.5506,11.7044
4.23E+11,3,5548,3.2087,2.6486,0.1427,121.652,13.067
4.23E+11,3,5548.5,3.2169,2.6856,0.142,125.9489,11.8944
4.23E+11,3,5549,3.2344,2.6871,0.1442,134.1117,11.5865
4.23E+11,3,5549.5,3.3423,2.7092,0.1629,147.1975,11.7795
4.23E+11,3,5550,3.3835,2.6884,0.1854,151.8163,9.915
4.23E+11,3,5550.5,3.3586,2.7043,0.1943,151.253,8.3508
4.23E+11,3,5551,3.2633,2.696,0.1972,143.2764,7.4125
4.23E+11,3,5551.5,3.1926,2.708,0.1822,145.2927,7.8306
4.23E+11,3,5552,3.1532,2.7157,0.1789,140.1423,8.3188
4.23E+11,3,5552.5,3.1299,2.7115,0.1826,146.1249,8.4526
4.23E+11,3,5553,3.1181,2.7113,0.1914,142.4675,8.3513
4.23E+11,3,5553.5,3.1348,2.699,0.1824,146.5477,8.2576
4.23E+11,3,5554,3.1584,2.6927,0.1808,142.0098,7.9889
4.23E+11,3,5554.5,3.1913,2.6879,0.1849,144.2643,8.1868
4.23E+11,3,5555,3.1714,2.6988,0.1931,145.3604,8.3942
4.23E+11,3,5555.5,3.1682,2.703,0.2009,151.1904,8.5425
4.23E+11,3,5556,3.1931,2.6923,0.2039,152.7697,8.591
4.23E+11,3,5556.5,3.22,2.6814,0.196,150.4348,8.5976
4.23E+11,3,5557,3.2063,2.6839,0.1924,146.6401,8.6299
4.23E+11,3,5557.5,3.2008,2.689,0.1876,141.1209,8.7682
4.23E+11,3,5558,3.1913,2.6853,0.1805,143.6732,8.7682
4.23E+11,3,5558.5,3.1448,2.6765,0.1776,135.231,8.6468
4.23E+11,3,5559,3.0556,2.6667,0.1623,127.5798,8.5122
4.23E+11,3,5559.5,3.0014,2.6477,0.1367,121.9897,8.5083
4.23E+11,3,5560,2.9681,2.6298,0.1084,111.0661,9.2949
4.23E+11,3,5560.5,2.9201,2.6262,0.0999,106.9096,10.6228
4.23E+11,3,5561,2.8881,2.6362,0.1135,103.7272,13.7084
4.23E+11,3,5561.5,2.9336,2.6472,0.1448,118.5022,14.6098
4.23E+11,3,5562,3.0189,2.6528,0.1671,134.2594,11.7016
4.23E+11,3,5562.5,3.136,2.6598,0.1923,143.2591,9.8833
4.23E+11,3,5563,3.2178,2.6771,0.1951,150.0063,9.3003
4.23E+11,3,5563.5,3.2807,2.6814,0.201,148.9064,8.1546
4.23E+11,3,5564,3.3328,2.6905,0.1966,147.6295,7.5319
4.23E+11,3,5564.5,3.3594,2.69,0.2104,140.469,7.3977
4.23E+11,3,5565,3.369,2.702,0.2225,139.6137,8.2559
4.23E+11,3,5565.5,3.335,2.6937,0.226,142.1733,7.8994
4.23E+11,3,5566,3.2961,2.6803,0.2101,151.8718,7.0333
4.23E+11,3,5566.5,3.2669,2.6667,0.2027,157.506,6.692
4.23E+11,3,5567,3.2679,2.6583,0.1931,157.4013,6.6377
4.23E+11,3,5567.5,3.298,2.6559,0.1938,154.2038,6.7249
4.23E+11,3,5568,3.3106,2.6659,0.1954,152.6567,6.7893
4.23E+11,3,5568.5,3.2895,2.6844,0.2097,155.9031,6.8274
4.23E+11,3,5569,3.2996,2.692,0.2133,154.7402,6.8594
4.23E+11,3,5569.5,3.3091,2.692,0.2175,150.6445,6.8892
4.23E+11,3,5570,3.3084,2.6839,0.2156,147.517,6.9401
4.23E+11,3,5570.5,3.2362,2.6815,0.2256,145.4688,6.9542
4.23E+11,3,5571,3.1656,2.6747,0.2266,148.5064,6.9425
4.23E+11,3,5571.5,3.0651,2.6771,0.2145,149.3999,6.929
4.23E+11,3,5572,2.9964,2.6749,0.2026,152.3809,6.8727
4.23E+11,3,5572.5,3.0447,2.6639,0.2026,153.9177,6.757
4.23E+11,3,5573,3.1957,2.6429,0.2108,154.3097,6.6761
4.23E+11,3,5573.5,3.3272,2.638,0.2175,155.5036,6.4835
4.23E+11,3,5574,3.3295,2.6023,0.2106,147.6567,6.4505
4.23E+11,3,5574.5,3.217,2.6292,0.2091,141.281,5.9231
4.23E+11,3,5575,3.0477,2.6369,0.1928,124.1644,6.0405
4.23E+11,3,5575.5,2.8516,2.689,0.1516,105.1721,6.8825
4.23E+11,3,5577.5,2.8867,2.6829,0.1414,114.8903,11.4314
4.23E+11,3,5578,2.8978,2.6817,0.1566,116.5293,9.8009
4.23E+11,3,5578.5,2.7889,2.6745,0.1371,100.3373,8.7184
4.23E+11,3,5591,2.6845,2.6483,0.1231,100.7128,20.0415
4.23E+11,3,5591.5,2.8354,2.6525,0.1501,124.2561,14.5215
4.23E+11,3,5592,2.9258,2.6425,0.1833,148.2728,8.8143
4.23E+11,3,5592.5,2.9683,2.6575,0.2193,163.9174,6.3636
4.23E+11,3,5593,2.9717,2.6568,0.2249,165.735,5.7107
4.23E+11,3,5593.5,3.0508,2.657,0.221,159.0552,5.9837
4.23E+11,3,5594,3.1707,2.6363,0.2193,154.9923,5.6974
4.23E+11,3,5594.5,3.2823,2.6301,0.2304,153.8298,5.4331
4.23E+11,3,5595,3.3089,2.6479,0.2436,161.678,5.1627
4.23E+11,3,5595.5,3.2551,2.6719,0.224,158.5629,5.0403
4.23E+11,3,5596,3.1616,2.6755,0.2062,151.7966,5.1707
4.23E+11,3,5596.5,3.0066,2.6696,0.1775,130.0837,6.2473
4.23E+11,3,5600.5,2.7869,2.6585,0.1256,108.8616,21.6635
4.23E+11,3,5601,2.8202,2.6782,0.1552,131.1972,14.5087
4.23E+11,3,5601.5,2.8096,2.6696,0.1575,135.2787,9.9261
4.23E+11,3,5602,2.7757,2.6692,0.1576,127.8933,9.7907
4.23E+11,3,5602.5,2.7058,2.6602,0.1418,112.1591,10.7411
4.23E+11,3,5606.5,2.6817,2.6219,0.0974,110.3437,21.9629
4.23E+11,3,5607,2.6613,2.6437,0.1116,111.0931,17.141
4.23E+11,3,5607.5,2.6335,2.663,0.1153,114.3232,16.4451
4.23E+11,3,5608,2.6898,2.6734,0.1273,123.2144,14.5711
4.23E+11,3,5608.5,2.7961,2.6662,0.138,123.903,13.0545
4.23E+11,3,5609,2.8575,2.6729,0.132,105.966,13.0514
4.23E+11,3,5611.5,2.9227,2.6659,0.1203,115.5423,17.4799
4.23E+11,3,5612,3.0202,2.6636,0.1684,140.6692,11.2111
4.23E+11,3,5612.5,3.0563,2.6613,0.2123,147.131,8.1953
4.23E+11,3,5613,3.0626,2.6596,0.2217,145.9389,6.3973
4.23E+11,3,5613.5,3.0866,2.6532,0.2121,140.7789,5.7423
4.23E+11,3,5614,3.104,2.6539,0.2121,147.2648,5.8492
4.23E+11,3,5614.5,3.0855,2.669,0.2117,153.3826,6.047
4.23E+11,3,5615,3.1021,2.6783,0.2094,154.2815,6.2045
4.23E+11,3,5615.5,3.1867,2.6747,0.205,149.4531,6.2124
4.23E+11,3,5616,3.2891,2.6609,0.2077,143.8666,6.1498
4.23E+11,3,5616.5,3.3398,2.6508,0.2004,138.7707,6.393
4.23E+11,3,5617,3.2544,2.6595,0.189,138.0382,6.8988
4.23E+11,3,5617.5,3.1716,2.6641,0.1881,132.2857,7.4435
4.23E+11,3,5618,3.1184,2.6673,0.1949,138.971,7.634
4.23E+11,3,5618.5,3.1272,2.6659,0.1953,135.1345,7.5763
4.23E+11,3,5619,3.1465,2.6696,0.198,137.4654,7.5021
4.23E+11,3,5619.5,3.193,2.6704,0.1928,136.2095,7.4222
4.23E+11,3,5620,3.2363,2.673,0.1947,143.4922,7.3409
4.23E+11,3,5620.5,3.2924,2.6804,0.1967,153.3833,7.161
4.23E+11,3,5621,3.3313,2.6905,0.2012,154.766,6.9561
4.23E+11,3,5621.5,3.3029,2.7047,0.2037,147.9484,6.6969
4.23E+11,3,5622,3.2481,2.6967,0.1998,138.4998,6.6633
4.23E+11,3,5622.5,3.1926,2.6817,0.1946,136.5637,6.6663
4.23E+11,3,5623,3.1913,2.6646,0.1914,138.7391,6.577
4.23E+11,3,5623.5,3.1763,2.6676,0.1908,148.1906,6.4979
4.23E+11,3,5624,3.1456,2.6794,0.1883,149.1467,6.5432
4.23E+11,3,5624.5,3.1456,2.6912,0.1874,159.1443,6.6576
4.23E+11,3,5625,3.1818,2.6895,0.1867,151.8021,6.6725
4.23E+11,3,5625.5,3.2336,2.685,0.1913,150.6256,6.6235
4.23E+11,3,5626,3.2876,2.673,0.1932,141.8053,6.9759
4.23E+11,3,5626.5,3.3356,2.6755,0.2067,141.4672,7.0918
4.23E+11,3,5627,3.3585,2.7041,0.2079,141.0352,6.8629
4.23E+11,3,5627.5,3.2985,2.722,0.2213,144.9016,6.7222
4.23E+11,3,5628,3.192,2.7193,0.2167,149.9359,6.5836
4.23E+11,3,5628.5,3.0579,2.6962,0.2151,150.5307,6.4193
4.23E+11,3,5629,2.9766,2.6942,0.2084,148.5183,6.28
4.23E+11,3,5629.5,2.9529,2.6963,0.2147,144.0863,6.0917
4.23E+11,3,5630,3.0047,2.6845,0.211,146.2891,5.9177
4.23E+11,3,5630.5,3.0907,2.6626,0.2148,144.1098,5.9052
4.23E+11,3,5631,3.1813,2.6507,0.2092,145.1822,5.9416
4.23E+11,3,5631.5,3.2295,2.6572,0.2209,144.6024,5.9019
4.23E+11,3,5632,3.2842,2.6592,0.2072,145.0709,5.9149
4.23E+11,3,5632.5,3.2832,2.6641,0.1973,149.7936,6.1326
4.23E+11,3,5633,3.2569,2.6654,0.184,140.8531,6.3545
4.23E+11,3,5633.5,3.1644,2.6832,0.1653,125.9141,6.3411
4.23E+11,3,5634,3.0701,2.6985,0.1187,100.0479,7.0789
4.23E+11,3,5636.5,2.9849,2.658,0.1122,109.4378,20.1365
4.23E+11,3,5637,3.0109,2.6714,0.1549,137.3332,11.9574
4.23E+11,3,5637.5,3.0384,2.6974,0.2014,154.3483,7.6986
4.23E+11,3,5638,3.1162,2.6989,0.204,161.9221,6.5475
4.23E+11,3,5638.5,3.2081,2.688,0.2139,155.2773,6.2933
4.23E+11,3,5639,3.2769,2.6837,0.2131,149.3677,5.9056
4.23E+11,3,5639.5,3.3698,2.703,0.2136,137.6633,5.3941
4.23E+11,3,5640,3.4133,2.7276,0.2081,134.5731,5.2759
4.23E+11,3,5640.5,3.4129,2.7183,0.2132,137.4676,5.5999
4.23E+11,3,5641,3.2907,2.6975,0.2135,141.8842,6.4316
4.23E+11,3,5641.5,3.2053,2.6747,0.212,144.4628,6.9474
4.23E+11,3,5642,3.1412,2.682,0.201,145.5652,6.88
4.23E+11,3,5642.5,3.1211,2.6935,0.1932,148.6133,6.8804
4.23E+11,3,5643,3.1069,2.7003,0.1931,157.0583,6.8863
4.23E+11,3,5643.5,3.1227,2.6793,0.2,153.8025,6.8804
4.23E+11,3,5644,3.1887,2.6734,0.2114,157.2923,6.5468
4.23E+11,3,5644.5,3.3264,2.6725,0.2097,152.3847,5.8189
4.23E+11,3,5645,3.4394,2.6928,0.2108,150.678,5.586
4.23E+11,3,5645.5,3.467,2.6964,0.2028,140.4722,5.8594
4.23E+11,3,5646,3.3946,2.6851,0.2021,139.6245,6.0886
4.23E+11,3,5646.5,3.2675,2.6683,0.2042,143.1915,6.0868
4.23E+11,3,5647,3.1668,2.6557,0.2056,145.8456,6.058
4.23E+11,3,5647.5,3.0975,2.654,0.2039,149.6645,6.0421
4.23E+11,3,5648,3.0894,2.6548,0.2027,145.0211,6.1422
4.23E+11,3,5648.5,3.0881,2.6572,0.2066,146.8002,6.2257
4.23E+11,3,5649,3.1058,2.6567,0.2066,146.0279,6.3335
4.23E+11,3,5649.5,3.1598,2.6598,0.2058,143.4066,6.4063
4.23E+11,3,5650,3.2734,2.6653,0.1887,140.7741,6.4276
4.23E+11,3,5650.5,3.3622,2.6727,0.1831,141.3068,6.6723
4.23E+11,3,5651,3.379,2.6682,0.1868,146.4249,7.0861
4.23E+11,3,5651.5,3.3012,2.6569,0.1977,146.8583,7.0474
4.23E+11,3,5652,3.2284,2.6426,0.2104,141.507,6.5673
4.23E+11,3,5652.5,3.1746,2.6397,0.2032,142.8331,6.3585
4.23E+11,3,5653,3.1396,2.6464,0.2003,148.7929,6.275
4.23E+11,3,5653.5,3.1421,2.647,0.195,151.4029,6.1394
4.23E+11,3,5654,3.1589,2.6413,0.1979,147.9946,6.0686
4.23E+11,3,5654.5,3.1736,2.6331,0.204,141.8557,6.091
4.23E+11,3,5655,3.1319,2.6396,0.2127,140.8603,6.1099
4.23E+11,3,5655.5,3.1074,2.6519,0.2196,141.8419,6.1538
4.23E+11,3,5656,3.1059,2.6827,0.2148,143.4732,6.1943
4.23E+11,3,5656.5,3.2087,2.7028,0.2168,145.2474,6.278
4.23E+11,3,5657,3.337,2.7072,0.2196,149.7156,6.2345
4.23E+11,3,5657.5,3.4459,2.6819,0.2184,150.6898,6.1916
4.23E+11,3,5658,3.4565,2.6612,0.2106,157.7911,6.1621
4.23E+11,3,5658.5,3.353,2.6728,0.1944,155.1532,6.1285
4.23E+11,3,5659,3.2459,2.6955,0.1993,157.6523,6.4187
4.23E+11,3,5659.5,3.1626,2.7095,0.2105,155.5704,6.8587
4.23E+11,3,5660,3.1358,2.701,0.2206,151.649,6.7411
4.23E+11,3,5660.5,3.0869,2.6955,0.2109,148.2834,6.1056
4.23E+11,3,5661,3.082,2.6865,0.1921,139.9031,5.5026
4.23E+11,3,5661.5,3.1052,2.6786,0.1792,138.3223,5.7129
4.23E+11,3,5662,3.16,2.6735,0.1732,134.5865,6.89
4.23E+11,3,5662.5,3.2033,2.6775,0.1783,136.9561,8.0267
4.23E+11,3,5663,3.2789,2.6974,0.1948,140.0241,8.2508
4.23E+11,3,5663.5,3.3759,2.7225,0.2065,143.1476,7.8645
4.23E+11,3,5664,3.4032,2.7378,0.2122,135.1381,7.749
4.23E+11,3,5664.5,3.3531,2.7294,0.1981,135.7127,8.3145
4.23E+11,3,5665,3.3039,2.7008,0.1963,139.5739,8.863
4.23E+11,3,5665.5,3.2647,2.6868,0.1928,145.1462,8.8311
4.23E+11,3,5666,3.2583,2.6738,0.2007,145.2369,8.7996
4.23E+11,3,5666.5,3.1751,2.6725,0.2016,145.9427,8.7838
4.23E+11,3,5667,3.0593,2.6693,0.2041,146.2699,8.5598
4.23E+11,3,5667.5,2.9209,2.6718,0.1874,147.5894,8.294
4.23E+11,3,5668,2.8315,2.6708,0.1784,144.4109,8.0363
4.23E+11,3,5668.5,2.748,2.6771,0.1551,132.1547,7.926
4.23E+11,3,5669,2.7016,2.6784,0.1261,110.9307,8.5563
4.23E+11,3,5675.5,2.9295,2.6671,0.112,103.7372,25.1117
4.23E+11,3,5676,3.0696,2.6752,0.1477,132.4953,17.4025
4.23E+11,3,5676.5,3.1613,2.6876,0.179,152.8293,12.5928
4.23E+11,3,5677,3.1901,2.694,0.2027,158.0568,10.047
4.23E+11,3,5677.5,3.1886,2.6901,0.1959,150.1616,8.9905
4.23E+11,3,5678,3.196,2.6858,0.1863,138.4897,8.751
4.23E+11,3,5678.5,3.2317,2.6867,0.1861,133.6852,8.6931
4.23E+11,3,5679,3.2432,2.6958,0.19,140.0113,8.7253
4.23E+11,3,5679.5,3.2526,2.6944,0.1905,147.9074,9.0156
4.23E+11,3,5680,3.2071,2.6962,0.1723,146.3291,9.2639
4.23E+11,3,5680.5,3.2155,2.6866,0.172,139.501,9.4561
4.23E+11,3,5681,3.175,2.6944,0.1771,140.8167,9.8027
4.23E+11,3,5681.5,3.1896,2.6918,0.1788,141.8406,10.0306
4.23E+11,3,5682,3.1999,2.6871,0.1644,143.4211,10.0864
4.23E+11,3,5682.5,3.2435,2.6779,0.1573,140.1738,10.253
4.23E+11,3,5683,3.2505,2.6801,0.157,138.5303,10.7111
4.23E+11,3,5683.5,3.1949,2.6946,0.1597,136.409,11.1929
4.23E+11,3,5684,3.1095,2.7047,0.1622,129.0595,11.2392
4.23E+11,3,5684.5,3.0275,2.7109,0.1673,126.4904,10.9904
4.23E+11,3,5685,2.9718,2.711,0.1674,129.5578,10.7497
4.23E+11,3,5685.5,2.9744,2.7,0.1628,133.5627,10.5352
4.23E+11,3,5686,3.024,2.6839,0.1505,131.0694,10.3169
4.23E+11,3,5686.5,3.1107,2.6709,0.1453,131.9203,10.4946
4.23E+11,3,5687,3.1591,2.6779,0.1543,129.8277,11.3252
4.23E+11,3,5687.5,3.1543,2.6972,0.1796,135.1092,10.4832
4.23E+11,3,5688,3.1565,2.7113,0.1823,135.8886,9.4883
4.23E+11,3,5688.5,3.1655,2.7127,0.1809,146.3302,9.2415
4.23E+11,3,5689,3.1888,2.7018,0.1806,149.2944,9.3247
4.23E+11,3,5689.5,3.1509,2.6979,0.1854,147.2015,9.392
4.23E+11,3,5690,3.1289,2.6902,0.1802,142.7945,9.4769
4.23E+11,3,5690.5,3.1171,2.6874,0.1729,144.8133,9.6712
4.23E+11,3,5691,3.1541,2.6836,0.1707,142.0114,10.0194
4.23E+11,3,5691.5,3.1779,2.6982,0.1737,138.8345,10.3932
4.23E+11,3,5692,3.227,2.7139,0.1836,132.6698,10.5696
4.23E+11,3,5692.5,3.2675,2.7106,0.1791,139.886,10.1669
4.23E+11,3,5693,3.328,2.69,0.1836,141.228,9.9095
4.23E+11,3,5693.5,3.3187,2.6778,0.1828,143.2797,9.7914
4.23E+11,3,5694,3.297,2.6817,0.1832,141.9078,9.6978
4.23E+11,3,5694.5,3.2079,2.7017,0.1765,144.1424,9.665
4.23E+11,3,5695,3.1986,2.6981,0.1692,142.9344,9.8485
4.23E+11,3,5695.5,3.1832,2.697,0.1691,140.0206,10.041
4.23E+11,3,5696,3.1902,2.6938,0.1723,138.2499,10.0387
4.23E+11,3,5696.5,3.1999,2.6964,0.1774,147.6383,9.9387
4.23E+11,3,5697,3.2505,2.6909,0.1768,149.9976,9.7253
4.23E+11,3,5697.5,3.3001,2.6839,0.1758,151.1249,9.6044
4.23E+11,3,5698,3.2945,2.6847,0.1801,144.9466,9.5301
4.23E+11,3,5698.5,3.2501,2.6874,0.1926,144.6663,9.4937
4.23E+11,3,5699,3.2217,2.6821,0.1966,136.9087,9.5065
4.23E+11,3,5699.5,3.1903,2.6772,0.1816,130.8769,9.336
4.23E+11,3,5700,3.1516,2.6792,0.1714,132.3534,9.7785
4.23E+11,3,5700.5,3.1191,2.6867,0.168,140.998,10.4193
4.23E+11,3,5701,3.0955,2.6951,0.1733,145.6463,11.1489
4.23E+11,3,5701.5,3.091,2.6989,0.1782,146.8808,10.3531
4.23E+11,3,5702,3.0981,2.6966,0.1844,146.0278,9.6421
4.23E+11,3,5702.5,3.1009,2.6928,0.1871,141.8927,9.5825
4.23E+11,3,5703,3.1,2.6889,0.1895,132.4944,9.9177
4.23E+11,3,5703.5,3.1005,2.6865,0.1773,130.6838,10.2609
4.23E+11,3,5704,3.1105,2.6824,0.1728,132.5111,10.5443
4.23E+11,3,5704.5,3.1179,2.6756,0.1668,135.6934,10.5803
4.23E+11,3,5705,3.0894,2.6731,0.1811,133.3615,10.4522
4.23E+11,3,5705.5,3.0674,2.6707,0.1936,142.8009,10.3316
4.23E+11,3,5706,3.1001,2.6683,0.2075,145.0759,10.2217
4.23E+11,3,5706.5,3.1904,2.6614,0.2087,144.6938,9.6369
4.23E+11,3,5707,3.284,2.6539,0.205,140.5972,9.4128
4.23E+11,3,5707.5,3.3181,2.66,0.2012,136.7059,9.4152
4.23E+11,3,5708,3.2705,2.6612,0.2058,144.9506,9.2298
4.23E+11,3,5708.5,3.1774,2.6734,0.206,146.3305,9.0596
4.23E+11,3,5709,3.0998,2.6824,0.1998,149.9964,8.8732
4.23E+11,3,5709.5,3.1016,2.6941,0.1912,145.7078,8.7523
